price,date,postcode,property_type,old_new,duration,district,county
155000,2025-01-31 00:00,WN3 4JJ,T,N,L,WIGAN,GREATER MANCHESTER
1075000,2025-01-31 00:00,M24 1NE,D,N,L,ROCHDALE,GREATER MANCHESTER
262500,2025-01-24 00:00,M25 2WW,S,N,F,BURY,GREATER MANCHESTER
158500,2025-02-05 00:00,OL1 4QN,T,N,F,OLDHAM,GREATER MANCHESTER
165000,2025-01-24 00:00,M34 7FZ,T,N,F,TAMESIDE,GREATER MANCHESTER
355000,2025-01-14 00:00,WA15 6PB,T,N,F,TRAFFORD,GREATER MANCHESTER
180000,2025-02-19 00:00,M30 9GW,F,N,L,SALFORD,GREATER MANCHESTER
142500,2025-01-24 00:00,BL9 7JJ,T,N,L,ROCHDALE,GREATER MANCHESTER
188000,2025-01-24 00:00,BL2 5EB,S,N,L,BOLTON,GREATER MANCHESTER
169000,2025-01-10 00:00,SK5 6AX,F,N,L,STOCKPORT,GREATER MANCHESTER
165000,2025-02-14 00:00,WN2 3EW,T,N,L,WIGAN,GREATER MANCHESTER
150000,2025-02-07 00:00,M3 7BT,F,N,L,SALFORD,GREATER MANCHESTER
165000,2025-01-30 00:00,M50 2UD,F,N,L,SALFORD,GREATER MANCHESTER
600000,2025-01-31 00:00,SK6 8EA,D,N,F,STOCKPORT,GREATER MANCHESTER
127000,2025-01-31 00:00,WN5 8SJ,T,N,F,WIGAN,GREATER MANCHESTER
105000,2025-01-31 00:00,BL5 2JZ,T,N,F,BOLTON,GREATER MANCHESTER
169500,2025-02-21 00:00,M22 4TZ,F,N,L,MANCHESTER,GREATER MANCHESTER
105000,2025-02-07 00:00,SK3 9ET,S,N,L,STOCKPORT,GREATER MANCHESTER
120000,2025-02-12 00:00,BL7 9YX,F,N,L,BOLTON,GREATER MANCHESTER
138000,2025-02-21 00:00,SK6 2NJ,F,N,L,STOCKPORT,GREATER MANCHESTER
181000,2025-01-24 00:00,M41 9JE,F,N,L,TRAFFORD,GREATER MANCHESTER
380000,2025-01-31 00:00,WA15 7RB,T,N,L,TRAFFORD,GREATER MANCHESTER
135000,2025-02-07 00:00,SK6 2NJ,F,N,L,STOCKPORT,GREATER MANCHESTER
185000,2025-01-31 00:00,M6 5LX,T,N,L,SALFORD,GREATER MANCHESTER
190000,2025-01-24 00:00,WN6 0TU,F,N,L,WIGAN,GREATER MANCHESTER
365000,2025-02-07 00:00,OL16 3AQ,D,N,L,ROCHDALE,GREATER MANCHESTER
176500,2025-01-29 00:00,M23 9SB,F,N,L,MANCHESTER,GREATER MANCHESTER
215000,2025-01-31 00:00,WA14 5YE,F,N,L,TRAFFORD,GREATER MANCHESTER
115000,2025-02-17 00:00,WN3 4QU,T,N,L,WIGAN,GREATER MANCHESTER
155000,2025-01-31 00:00,BL6 6LP,S,N,F,BOLTON,GREATER MANCHESTER
370000,2025-02-06 00:00,M33 4NP,S,N,F,TRAFFORD,GREATER MANCHESTER
71250,2025-02-14 00:00,BL4 7EF,F,N,L,BOLTON,GREATER MANCHESTER
118000,2025-02-18 00:00,M18 8SF,T,N,F,MANCHESTER,GREATER MANCHESTER
123000,2025-02-04 00:00,SK5 6PQ,F,N,L,STOCKPORT,GREATER MANCHESTER
115000,2025-01-31 00:00,BL3 1SH,F,N,L,BOLTON,GREATER MANCHESTER
132500,2025-02-19 00:00,SK6 2NJ,F,N,L,STOCKPORT,GREATER MANCHESTER
98000,2025-01-16 00:00,WN4 8QD,F,N,L,WIGAN,GREATER MANCHESTER
177000,2025-01-29 00:00,M13 9AB,F,N,L,MANCHESTER,GREATER MANCHESTER
275000,2025-02-14 00:00,SK3 8LL,S,N,F,STOCKPORT,GREATER MANCHESTER
334000,2025-01-13 00:00,SK3 0BS,T,N,L,STOCKPORT,GREATER MANCHESTER
173000,2025-02-03 00:00,M13 9AB,F,N,L,MANCHESTER,GREATER MANCHESTER
130000,2025-02-14 00:00,OL12 6NJ,T,N,F,ROCHDALE,GREATER MANCHESTER
182000,2025-01-20 00:00,WN1 2HT,S,N,L,WIGAN,GREATER MANCHESTER
42000,2025-01-14 00:00,SK1 3PH,F,N,L,STOCKPORT,GREATER MANCHESTER
140000,2025-01-31 00:00,M27 8WE,F,N,L,SALFORD,GREATER MANCHESTER
147950,2025-01-24 00:00,M27 6PD,F,N,L,SALFORD,GREATER MANCHESTER
125000,2025-02-07 00:00,M44 6HE,F,N,L,SALFORD,GREATER MANCHESTER
380000,2025-02-03 00:00,M33 4NF,S,N,F,TRAFFORD,GREATER MANCHESTER
192000,2025-01-31 00:00,M40 1NJ,S,N,L,MANCHESTER,GREATER MANCHESTER
217500,2025-01-21 00:00,BL9 6WF,S,N,L,BURY,GREATER MANCHESTER
158000,2025-02-12 00:00,M23 1NB,F,N,L,MANCHESTER,GREATER MANCHESTER
220000,2025-01-23 00:00,WN7 4BD,S,N,L,WIGAN,GREATER MANCHESTER
180000,2025-01-10 00:00,M40 7ED,F,N,L,MANCHESTER,GREATER MANCHESTER
255000,2025-01-31 00:00,BL6 5ND,T,N,F,BOLTON,GREATER MANCHESTER
130000,2025-01-31 00:00,M28 3DG,F,N,L,SALFORD,GREATER MANCHESTER
235000,2025-01-23 00:00,M20 2AN,F,N,L,MANCHESTER,GREATER MANCHESTER
625000,2025-01-31 00:00,SK7 3AR,D,N,F,STOCKPORT,GREATER MANCHESTER
475000,2025-01-13 00:00,M16 0FT,S,N,L,TRAFFORD,GREATER MANCHESTER
152000,2025-01-17 00:00,OL11 5LR,F,N,L,ROCHDALE,GREATER MANCHESTER
87500,2025-01-31 00:00,M6 5RS,T,N,L,SALFORD,GREATER MANCHESTER
130000,2025-01-24 00:00,BL2 2PL,T,N,L,BOLTON,GREATER MANCHESTER
136500,2025-01-17 00:00,BL7 9GW,F,N,L,BOLTON,GREATER MANCHESTER
471000,2025-02-14 00:00,M33 3QG,S,N,L,TRAFFORD,GREATER MANCHESTER
115000,2025-01-31 00:00,M50 1DB,F,N,L,SALFORD,GREATER MANCHESTER
344340,2025-02-10 00:00,SK7 6JT,S,N,F,STOCKPORT,GREATER MANCHESTER
320000,2025-02-05 00:00,WA14 1QS,F,N,L,TRAFFORD,GREATER MANCHESTER
85000,2025-02-07 00:00,BL3 2NL,F,N,L,BOLTON,GREATER MANCHESTER
185000,2025-02-12 00:00,M20 2PU,F,N,L,MANCHESTER,GREATER MANCHESTER
317000,2025-02-07 00:00,SK6 7GT,T,N,L,STOCKPORT,GREATER MANCHESTER
137000,2025-02-17 00:00,M50 2BB,F,N,L,SALFORD,GREATER MANCHESTER
420000,2025-01-07 00:00,M41 9PY,S,N,F,TRAFFORD,GREATER MANCHESTER
256000,2025-01-15 00:00,M24 1PJ,T,N,L,ROCHDALE,GREATER MANCHESTER
166000,2025-01-23 00:00,SK14 3LA,S,N,F,TAMESIDE,GREATER MANCHESTER
380000,2025-01-30 00:00,M4 5DH,F,N,L,MANCHESTER,GREATER MANCHESTER
170000,2025-02-07 00:00,M4 7BB,F,N,L,MANCHESTER,GREATER MANCHESTER
315000,2025-01-20 00:00,SK4 2LX,S,N,F,STOCKPORT,GREATER MANCHESTER
285000,2025-01-24 00:00,WN4 8LL,D,N,F,WIGAN,GREATER MANCHESTER
120000,2025-01-10 00:00,BL9 0NP,F,N,L,BURY,GREATER MANCHESTER
337000,2025-02-14 00:00,M20 6HL,T,N,L,MANCHESTER,GREATER MANCHESTER
242000,2025-02-14 00:00,M34 3BY,T,N,F,TAMESIDE,GREATER MANCHESTER
210000,2025-02-03 00:00,BL2 6LY,S,N,L,BOLTON,GREATER MANCHESTER
285000,2025-01-14 00:00,M41 7EB,S,N,F,TRAFFORD,GREATER MANCHESTER
240000,2025-01-24 00:00,M32 8PZ,F,N,L,TRAFFORD,GREATER MANCHESTER
181500,2025-01-24 00:00,WN5 0AR,T,N,F,WIGAN,GREATER MANCHESTER
345000,2025-02-14 00:00,SK6 6LW,S,N,F,STOCKPORT,GREATER MANCHESTER
200000,2025-01-14 00:00,OL8 1RA,T,N,L,OLDHAM,GREATER MANCHESTER
124000,2025-01-31 00:00,WN6 0RL,F,N,L,WIGAN,GREATER MANCHESTER
182500,2025-02-21 00:00,M26 1AW,S,N,L,BURY,GREATER MANCHESTER
500000,2025-01-10 00:00,WA14 1NS,S,N,F,TRAFFORD,GREATER MANCHESTER
160000,2025-01-10 00:00,M25 1RH,F,N,L,BURY,GREATER MANCHESTER
130000,2025-01-22 00:00,M15 4LR,F,N,L,MANCHESTER,GREATER MANCHESTER
124000,2025-02-07 00:00,OL15 9JE,T,N,L,ROCHDALE,GREATER MANCHESTER
470000,2025-01-22 00:00,BL6 4GF,D,N,L,BOLTON,GREATER MANCHESTER
226000,2025-02-05 00:00,M44 6HN,S,N,F,SALFORD,GREATER MANCHESTER
207000,2025-02-21 00:00,BL9 7EW,T,N,L,BURY,GREATER MANCHESTER
194000,2025-02-07 00:00,M30 9RR,F,N,L,SALFORD,GREATER MANCHESTER
150000,2025-01-20 00:00,OL6 8PE,T,N,F,TAMESIDE,GREATER MANCHESTER
263000,2025-01-17 00:00,M44 5GG,T,N,F,SALFORD,GREATER MANCHESTER
250000,2025-01-24 00:00,M20 3QR,F,N,L,MANCHESTER,GREATER MANCHESTER
285000,2025-01-23 00:00,M30 0FX,S,N,F,SALFORD,GREATER MANCHESTER
240000,2025-01-17 00:00,BL8 1NH,S,N,L,BURY,GREATER MANCHESTER
312200,2025-01-31 00:00,M11 3NE,T,N,L,MANCHESTER,GREATER MANCHESTER
429500,2025-02-06 00:00,WA14 4FB,S,N,F,TRAFFORD,GREATER MANCHESTER
185000,2025-02-05 00:00,WN5 9DU,S,N,F,WIGAN,GREATER MANCHESTER
250000,2025-01-24 00:00,WA3 1HL,D,N,L,WIGAN,GREATER MANCHESTER
270000,2025-01-24 00:00,M22 9AJ,T,N,F,MANCHESTER,GREATER MANCHESTER
330000,2025-02-04 00:00,M21 9JT,F,N,L,MANCHESTER,GREATER MANCHESTER
160000,2025-02-14 00:00,BL1 8RE,T,N,L,BOLTON,GREATER MANCHESTER
225000,2025-01-31 00:00,OL10 3FJ,S,N,L,ROCHDALE,GREATER MANCHESTER
185000,2025-02-14 00:00,SK14 3PW,T,N,F,TAMESIDE,GREATER MANCHESTER
420000,2025-02-10 00:00,SK7 6JQ,S,N,F,STOCKPORT,GREATER MANCHESTER
160000,2025-02-17 00:00,M38 9NT,S,N,L,SALFORD,GREATER MANCHESTER
255000,2025-01-31 00:00,WN7 3DQ,S,N,L,WIGAN,GREATER MANCHESTER
299950,2025-01-30 00:00,M35 0QF,S,N,F,OLDHAM,GREATER MANCHESTER
450000,2025-02-11 00:00,BL6 6TT,T,N,L,BOLTON,GREATER MANCHESTER
255000,2025-02-19 00:00,SK8 2DP,T,N,F,STOCKPORT,GREATER MANCHESTER
165000,2025-01-30 00:00,SK4 3JN,F,N,L,STOCKPORT,GREATER MANCHESTER
293000,2025-02-03 00:00,M1 2FJ,F,N,L,MANCHESTER,GREATER MANCHESTER
125000,2025-01-30 00:00,WN6 8NF,S,N,F,WIGAN,GREATER MANCHESTER
255000,2025-02-07 00:00,M4 7BG,F,N,L,MANCHESTER,GREATER MANCHESTER
350000,2025-01-24 00:00,M4 6HS,F,N,L,MANCHESTER,GREATER MANCHESTER
174000,2025-01-30 00:00,OL1 4BS,S,N,L,OLDHAM,GREATER MANCHESTER
155000,2025-02-05 00:00,WN5 0AT,T,N,F,WIGAN,GREATER MANCHESTER
180000,2025-02-05 00:00,M33 3FS,F,N,L,TRAFFORD,GREATER MANCHESTER
265000,2025-01-10 00:00,M20 2EN,F,N,L,MANCHESTER,GREATER MANCHESTER
720032,2025-02-03 00:00,SK8 6LH,T,N,F,STOCKPORT,GREATER MANCHESTER
170000,2025-01-24 00:00,M28 3BL,T,N,F,SALFORD,GREATER MANCHESTER
285000,2025-01-31 00:00,M7 3DN,T,N,L,SALFORD,GREATER MANCHESTER
145000,2025-02-03 00:00,M44 6AD,T,N,F,SALFORD,GREATER MANCHESTER
392000,2025-01-10 00:00,SK14 4WH,D,N,L,TAMESIDE,GREATER MANCHESTER
270000,2025-07-25 00:00,SK5 6UA,S,N,F,STOCKPORT,GREATER MANCHESTER
660100,2025-03-21 00:00,SK8 4RS,D,N,F,STOCKPORT,GREATER MANCHESTER
335000,2025-06-20 00:00,SK8 7QT,S,N,F,STOCKPORT,GREATER MANCHESTER
420000,2025-03-28 00:00,SK4 2RD,S,N,F,STOCKPORT,GREATER MANCHESTER
170000,2025-01-15 00:00,WN2 2ND,S,N,F,WIGAN,GREATER MANCHESTER
212000,2025-02-07 00:00,OL8 2NS,T,N,F,OLDHAM,GREATER MANCHESTER
150000,2025-01-24 00:00,WN6 8QZ,S,N,F,WIGAN,GREATER MANCHESTER
415000,2025-01-31 00:00,WN1 2QR,D,N,F,WIGAN,GREATER MANCHESTER
220000,2025-02-07 00:00,OL4 5AZ,T,N,L,OLDHAM,GREATER MANCHESTER
190000,2025-01-31 00:00,SK3 9QE,T,N,F,STOCKPORT,GREATER MANCHESTER
214000,2025-01-31 00:00,OL2 7DN,S,N,L,OLDHAM,GREATER MANCHESTER
335000,2025-01-20 00:00,M16 9NY,S,N,L,TRAFFORD,GREATER MANCHESTER
225000,2025-01-29 00:00,M25 0BS,S,N,L,BURY,GREATER MANCHESTER
360000,2025-01-10 00:00,M9 7GJ,D,N,L,MANCHESTER,GREATER MANCHESTER
225000,2025-01-03 00:00,M16 8HR,F,N,L,MANCHESTER,GREATER MANCHESTER
343000,2025-01-31 00:00,OL16 4FX,D,N,F,ROCHDALE,GREATER MANCHESTER
150000,2025-01-16 00:00,M5 4YA,F,N,L,SALFORD,GREATER MANCHESTER
320000,2025-01-17 00:00,BL6 7ER,S,N,F,BOLTON,GREATER MANCHESTER
290000,2025-01-31 00:00,M33 7JY,T,N,F,TRAFFORD,GREATER MANCHESTER
312500,2025-01-31 00:00,M44 6NF,D,N,F,SALFORD,GREATER MANCHESTER
295000,2025-01-10 00:00,SK14 4TZ,D,N,L,TAMESIDE,GREATER MANCHESTER
111000,2025-02-14 00:00,M33 6PS,F,N,L,TRAFFORD,GREATER MANCHESTER
208000,2025-01-29 00:00,M24 4QY,S,N,F,ROCHDALE,GREATER MANCHESTER
625000,2025-02-04 00:00,M21 9WW,S,N,F,MANCHESTER,GREATER MANCHESTER
274500,2025-01-24 00:00,M25 2QW,S,N,F,BURY,GREATER MANCHESTER
245000,2025-01-13 00:00,OL8 2QQ,S,N,L,OLDHAM,GREATER MANCHESTER
220000,2025-01-29 00:00,OL16 4GE,S,N,L,ROCHDALE,GREATER MANCHESTER
365000,2025-01-31 00:00,M7 1PA,S,N,L,SALFORD,GREATER MANCHESTER
225000,2025-01-31 00:00,WA15 8EG,F,N,L,TRAFFORD,GREATER MANCHESTER
220000,2025-01-10 00:00,OL9 8ND,S,N,F,OLDHAM,GREATER MANCHESTER
215000,2025-01-23 00:00,M24 4BU,S,N,F,ROCHDALE,GREATER MANCHESTER
171000,2025-01-27 00:00,WN3 4JZ,S,N,L,WIGAN,GREATER MANCHESTER
805000,2025-02-03 00:00,SK7 1RD,D,N,F,STOCKPORT,GREATER MANCHESTER
616000,2025-02-04 00:00,SK7 1SJ,D,N,L,STOCKPORT,GREATER MANCHESTER
425000,2025-01-20 00:00,M41 8QE,S,N,L,TRAFFORD,GREATER MANCHESTER
293000,2025-02-07 00:00,WN6 9LH,S,N,F,WIGAN,GREATER MANCHESTER
165000,2025-02-10 00:00,WN5 9AW,S,N,F,WIGAN,GREATER MANCHESTER
185500,2025-08-08 00:00,SK5 7NJ,T,N,F,STOCKPORT,GREATER MANCHESTER
250000,2025-01-10 00:00,BL8 1WB,T,N,L,BURY,GREATER MANCHESTER
235000,2025-01-31 00:00,OL16 4FX,T,N,F,ROCHDALE,GREATER MANCHESTER
335000,2025-02-14 00:00,M1 5GB,F,N,L,MANCHESTER,GREATER MANCHESTER
160000,2025-02-07 00:00,M5 3NQ,F,N,L,SALFORD,GREATER MANCHESTER
100000,2025-01-27 00:00,M5 3NQ,F,N,L,SALFORD,GREATER MANCHESTER
380000,2025-02-07 00:00,M9 7GR,D,N,L,MANCHESTER,GREATER MANCHESTER
220200,2025-02-07 00:00,WN6 0NZ,S,N,L,WIGAN,GREATER MANCHESTER
455000,2025-01-15 00:00,WA14 5NF,S,N,F,TRAFFORD,GREATER MANCHESTER
129250,2025-01-17 00:00,SK2 7DA,T,N,L,STOCKPORT,GREATER MANCHESTER
390000,2025-01-31 00:00,M28 3YF,D,N,L,SALFORD,GREATER MANCHESTER
285000,2025-01-31 00:00,M28 7GU,S,N,L,SALFORD,GREATER MANCHESTER
165000,2025-01-22 00:00,M33 3FS,F,N,L,TRAFFORD,GREATER MANCHESTER
390000,2025-01-31 00:00,M41 8UD,T,N,F,TRAFFORD,GREATER MANCHESTER
495000,2025-01-31 00:00,SK4 5AN,S,N,F,STOCKPORT,GREATER MANCHESTER
370000,2025-01-24 00:00,M41 5RQ,T,N,F,TRAFFORD,GREATER MANCHESTER
658000,2025-02-20 00:00,M25 3EQ,D,N,L,BURY,GREATER MANCHESTER
107000,2025-01-07 00:00,WA14 4YW,F,N,L,TRAFFORD,GREATER MANCHESTER
254000,2025-02-05 00:00,OL8 3LG,S,N,L,OLDHAM,GREATER MANCHESTER
283000,2025-02-10 00:00,M6 6EY,S,N,L,SALFORD,GREATER MANCHESTER
260000,2025-01-27 00:00,M24 2QF,D,N,L,ROCHDALE,GREATER MANCHESTER
236000,2025-01-30 00:00,M33 2QD,F,N,L,TRAFFORD,GREATER MANCHESTER
380000,2025-02-03 00:00,SK7 5DX,S,N,F,STOCKPORT,GREATER MANCHESTER
245000,2025-02-17 00:00,SK8 2LL,T,N,F,STOCKPORT,GREATER MANCHESTER
127950,2025-01-16 00:00,BL5 3RF,F,N,L,BOLTON,GREATER MANCHESTER
135000,2025-01-17 00:00,M50 2HD,F,N,L,SALFORD,GREATER MANCHESTER
670000,2025-01-31 00:00,M25 3ER,D,N,L,BURY,GREATER MANCHESTER
362500,2025-01-24 00:00,SK6 4PE,S,N,F,STOCKPORT,GREATER MANCHESTER
460000,2025-02-20 00:00,BL6 4JH,D,N,F,BOLTON,GREATER MANCHESTER
230000,2025-01-27 00:00,BL1 8GH,S,N,F,BOLTON,GREATER MANCHESTER
450000,2025-01-24 00:00,SK8 2GH,T,N,F,STOCKPORT,GREATER MANCHESTER
75000,2025-02-21 00:00,OL6 6XF,F,N,L,TAMESIDE,GREATER MANCHESTER
77000,2025-01-17 00:00,OL6 6XF,F,N,L,TAMESIDE,GREATER MANCHESTER
430000,2025-01-31 00:00,WA15 6JY,S,N,F,TRAFFORD,GREATER MANCHESTER
141056,2025-01-20 00:00,SK7 1SB,D,N,F,STOCKPORT,GREATER MANCHESTER
150000,2025-01-17 00:00,M46 0FP,T,N,F,WIGAN,GREATER MANCHESTER
185000,2025-01-24 00:00,OL5 0SW,T,N,F,TAMESIDE,GREATER MANCHESTER
140000,2025-02-14 00:00,M30 8HH,F,N,L,SALFORD,GREATER MANCHESTER
290000,2025-01-14 00:00,OL6 9SX,S,N,F,TAMESIDE,GREATER MANCHESTER
135000,2025-01-30 00:00,OL4 3DH,F,N,L,OLDHAM,GREATER MANCHESTER
233000,2025-01-30 00:00,M46 0TX,S,N,F,WIGAN,GREATER MANCHESTER
248000,2025-01-22 00:00,WN2 5BX,T,N,F,WIGAN,GREATER MANCHESTER
299950,2025-02-07 00:00,M30 8EX,S,N,F,SALFORD,GREATER MANCHESTER
450000,2025-01-31 00:00,WN5 7AQ,D,N,L,WIGAN,GREATER MANCHESTER
280000,2025-01-24 00:00,WN7 4RR,S,N,F,WIGAN,GREATER MANCHESTER
282500,2025-01-24 00:00,M35 0TB,S,N,L,OLDHAM,GREATER MANCHESTER
255000,2025-02-21 00:00,OL9 8HF,S,N,F,OLDHAM,GREATER MANCHESTER
377500,2025-01-13 00:00,SK2 7NA,S,N,F,STOCKPORT,GREATER MANCHESTER
177000,2025-02-10 00:00,M23 1WA,F,N,L,MANCHESTER,GREATER MANCHESTER
310000,2025-02-17 00:00,WA3 2XE,D,N,F,WIGAN,GREATER MANCHESTER
245000,2025-01-28 00:00,WA14 5AA,F,N,L,TRAFFORD,GREATER MANCHESTER
402500,2025-02-13 00:00,SK14 2AR,D,N,F,TAMESIDE,GREATER MANCHESTER
275000,2025-02-21 00:00,M40 7PW,T,N,L,MANCHESTER,GREATER MANCHESTER
82500,2025-02-21 00:00,SK6 1SL,F,N,L,STOCKPORT,GREATER MANCHESTER
226000,2025-01-31 00:00,WN2 4UP,S,N,F,WIGAN,GREATER MANCHESTER
180000,2025-02-07 00:00,M23 1WA,F,N,L,MANCHESTER,GREATER MANCHESTER
1250000,2025-01-28 00:00,BL7 9RJ,D,N,F,BOLTON,GREATER MANCHESTER
250000,2025-01-17 00:00,M50 2AD,F,N,L,SALFORD,GREATER MANCHESTER
227000,2025-01-31 00:00,M40 7AY,T,N,F,MANCHESTER,GREATER MANCHESTER
380000,2025-02-21 00:00,M4 6GE,F,N,L,MANCHESTER,GREATER MANCHESTER
180000,2025-02-04 00:00,OL2 5YB,S,N,F,OLDHAM,GREATER MANCHESTER
597500,2025-02-10 00:00,SK7 1GH,D,N,F,STOCKPORT,GREATER MANCHESTER
118125,2025-01-24 00:00,SK6 1SL,F,N,L,STOCKPORT,GREATER MANCHESTER
392500,2025-02-06 00:00,M50 2AD,F,N,L,SALFORD,GREATER MANCHESTER
185000,2025-01-13 00:00,WN2 4UG,T,N,F,WIGAN,GREATER MANCHESTER
435000,2025-02-06 00:00,M35 0SX,D,N,F,OLDHAM,GREATER MANCHESTER
258000,2025-02-04 00:00,BL6 6BL,T,N,L,BOLTON,GREATER MANCHESTER
280000,2025-01-23 00:00,OL5 9JD,S,N,F,TAMESIDE,GREATER MANCHESTER
408000,2025-02-03 00:00,BL6 5WH,D,N,F,BOLTON,GREATER MANCHESTER
265000,2025-01-24 00:00,SK14 4XP,S,N,F,TAMESIDE,GREATER MANCHESTER
385000,2025-02-10 00:00,M40 7QU,S,N,L,MANCHESTER,GREATER MANCHESTER
282000,2025-02-28 00:00,M22 9AP,T,N,F,MANCHESTER,GREATER MANCHESTER
425000,2025-02-18 00:00,WA3 2UH,D,N,F,WIGAN,GREATER MANCHESTER
535000,2025-01-24 00:00,M41 9EW,S,N,L,TRAFFORD,GREATER MANCHESTER
260000,2025-01-24 00:00,M27 4DH,T,N,L,SALFORD,GREATER MANCHESTER
260000,2025-01-30 00:00,M15 6JQ,F,N,L,MANCHESTER,GREATER MANCHESTER
262000,2025-02-07 00:00,M30 0FX,T,N,F,SALFORD,GREATER MANCHESTER
206250,2025-01-23 00:00,M22 9BD,S,N,L,MANCHESTER,GREATER MANCHESTER
345000,2025-02-10 00:00,SK3 0WT,D,N,F,STOCKPORT,GREATER MANCHESTER
399950,2025-01-03 00:00,WN7 3LU,S,N,L,WIGAN,GREATER MANCHESTER
540000,2025-02-03 00:00,SK7 3ET,S,N,F,STOCKPORT,GREATER MANCHESTER
333000,2025-01-31 00:00,M22 5FY,S,N,L,MANCHESTER,GREATER MANCHESTER
245000,2025-02-07 00:00,OL12 9NY,S,N,L,ROCHDALE,GREATER MANCHESTER
525000,2025-01-06 00:00,M15 4TP,F,N,L,MANCHESTER,GREATER MANCHESTER
225000,2025-01-31 00:00,OL11 2WE,S,N,F,ROCHDALE,GREATER MANCHESTER
250000,2025-02-06 00:00,M44 6LS,D,N,F,SALFORD,GREATER MANCHESTER
415000,2025-02-12 00:00,M28 1AQ,D,N,F,WIGAN,GREATER MANCHESTER
350000,2025-02-10 00:00,WA3 1FW,D,N,F,WIGAN,GREATER MANCHESTER
360000,2025-01-23 00:00,OL4 4QN,S,N,F,OLDHAM,GREATER MANCHESTER
280000,2025-01-24 00:00,M22 9BD,S,N,L,MANCHESTER,GREATER MANCHESTER
240000,2025-02-05 00:00,SK7 2DU,F,N,L,STOCKPORT,GREATER MANCHESTER
260000,2025-01-15 00:00,SK14 2AE,S,N,F,TAMESIDE,GREATER MANCHESTER
275000,2025-02-07 00:00,WN6 8HS,S,N,F,WIGAN,GREATER MANCHESTER
135250,2025-01-31 00:00,SK5 6DD,F,N,L,STOCKPORT,GREATER MANCHESTER
395000,2025-01-13 00:00,M24 5AG,D,N,L,ROCHDALE,GREATER MANCHESTER
172000,2025-02-07 00:00,WN1 3PZ,D,N,F,WIGAN,GREATER MANCHESTER
290000,2025-01-31 00:00,BL0 9BY,T,N,L,BURY,GREATER MANCHESTER
219000,2025-01-31 00:00,M4 7DS,F,N,L,MANCHESTER,GREATER MANCHESTER
424000,2025-01-22 00:00,M41 9DS,S,N,F,TRAFFORD,GREATER MANCHESTER
385000,2025-02-13 00:00,OL15 8BF,D,N,F,ROCHDALE,GREATER MANCHESTER
225000,2025-02-14 00:00,M1 2EW,F,N,L,MANCHESTER,GREATER MANCHESTER
382500,2025-01-23 00:00,M24 5AX,D,N,F,ROCHDALE,GREATER MANCHESTER
286000,2025-02-14 00:00,M15 6JQ,F,N,L,MANCHESTER,GREATER MANCHESTER
289950,2025-01-23 00:00,OL2 6DH,S,N,L,OLDHAM,GREATER MANCHESTER
203000,2025-01-31 00:00,OL9 7BP,S,N,F,OLDHAM,GREATER MANCHESTER
146000,2025-01-21 00:00,WN4 9JD,S,N,F,WIGAN,GREATER MANCHESTER
350000,2025-01-23 00:00,WN6 0FD,D,N,F,WIGAN,GREATER MANCHESTER
322500,2025-01-13 00:00,M46 0GU,D,N,L,WIGAN,GREATER MANCHESTER
370000,2025-02-03 00:00,WN7 3PE,D,N,F,WIGAN,GREATER MANCHESTER
169000,2025-01-01 00:00,SK8 2NE,T,N,L,STOCKPORT,GREATER MANCHESTER
305000,2025-01-27 00:00,BL1 5GY,D,N,L,BOLTON,GREATER MANCHESTER
205000,2025-02-07 00:00,SK2 7QS,F,N,L,STOCKPORT,GREATER MANCHESTER
180000,2025-01-07 00:00,WN3 5JN,S,N,L,WIGAN,GREATER MANCHESTER
182000,2025-01-24 00:00,WN1 2BQ,T,N,L,WIGAN,GREATER MANCHESTER
230000,2025-02-20 00:00,M13 0TD,S,N,F,MANCHESTER,GREATER MANCHESTER
380000,2025-01-09 00:00,BL5 3QP,D,N,F,BOLTON,GREATER MANCHESTER
367000,2025-01-17 00:00,M27 0BX,S,N,F,SALFORD,GREATER MANCHESTER
290000,2025-01-17 00:00,M24 5AZ,S,N,F,ROCHDALE,GREATER MANCHESTER
153000,2025-01-13 00:00,WN2 5FG,S,N,F,WIGAN,GREATER MANCHESTER
560000,2025-02-07 00:00,M33 6WB,D,N,F,TRAFFORD,GREATER MANCHESTER
158000,2025-01-24 00:00,M26 3RH,T,N,L,BURY,GREATER MANCHESTER
315000,2025-02-07 00:00,BL8 4ED,S,N,F,BURY,GREATER MANCHESTER
165500,2025-01-31 00:00,WN2 4BQ,S,N,L,WIGAN,GREATER MANCHESTER
115000,2025-01-09 00:00,M27 4TJ,S,N,F,SALFORD,GREATER MANCHESTER
149950,2025-02-07 00:00,WN7 5AQ,T,N,L,WIGAN,GREATER MANCHESTER
320000,2025-01-24 00:00,WN6 0ZQ,D,N,F,WIGAN,GREATER MANCHESTER
157000,2025-01-20 00:00,OL5 0HD,T,N,F,TAMESIDE,GREATER MANCHESTER
140000,2025-01-17 00:00,M5 5AD,F,N,L,SALFORD,GREATER MANCHESTER
200000,2025-02-12 00:00,M3 5LG,F,N,L,SALFORD,GREATER MANCHESTER
173000,2025-01-24 00:00,OL4 3JB,T,N,L,OLDHAM,GREATER MANCHESTER
206500,2025-01-23 00:00,M1 7AB,F,N,L,MANCHESTER,GREATER MANCHESTER
257000,2025-01-17 00:00,WN5 8LR,S,N,L,WIGAN,GREATER MANCHESTER
